sentence_id,sentence,code_switch,aspect,opinion,valence,arousal
259,olympics me medal har kisi ko chahie but har kisi ko apne bacho ko khelte hue bhi ni dekha jata,olympics:EN me:HI medal:EN har:HI kisi:HI ko:HI chahie:HI but:EN har:HI kisi:HI ko:HI apne:HI bacho:HI ko:HI khelte:HI hue:HI bhi:HI ni:HI dekha:HI jata:HI,khelte,apne bacho ko khelte hue bhi ni dekha jata,0.354,0.508
147,apni ehmiyat kesi k agy janni hai to suno aj apne kesi azeez ya kesi friend ko message na kro or apni oqaat dekh loo,apni:HI ehmiyat:HI kesi:HI k:HI agy:HI janni:EN hai:HI to:HI suno:HI aj:HI apne:HI kesi:HI azeez:EN ya:HI kesi:HI friend:EN ko:HI message:EN na:HI kro:HI or:EN apni:HI oqaat:HI dekh:HI loo:HI,friend,message na kro or apni oqaat dekh loo,0.15,0.7
260,aur har cheej hone k baad unko nfs means not found suitable kr diya jata hai direct interview ki jha post hai sb apne liye jaate agar koi dekhna chaahe to bharat ki jani mani university bhu ka uthakr dekh le,aur:HI har:HI cheej:HI hone:HI k:HI baad:HI unko:HI nfs:EN means:EN not:EN found:EN suitable:EN kr:EN diya:HI jata:HI hai:HI direct:EN interview:EN ki:HI jha:HI post:EN hai:HI sb:EN apne:HI liye:HI jaate:HI agar:HI koi:HI dekhna:HI chaahe:HI to:HI bharat:HI ki:HI jani:HI mani:HI university:EN bhu:HI ka:HI uthakr:HI dekh:HI le:HI,interview,nfs means not found suitable kr diya jata hai direct interview ki jha post hai sb apne liye jaate,0.369,0.551
312,tu apne friend ko bata da phir on dono ko mujce mila da we want ipzn2,tu:HI apne:HI friend:EN ko:HI bata:HI da:HI phir:HI on:EN dono:HI ko:HI mujce:HI mila:HI da:HI we:EN want:EN ipzn2:HI,friend,bata da phir on dono ko mujce mila da,0.525,0.45
143,csir net notification abh notification aayga abh examination hoga but exam ke time virus yaad aata hai but the same politicians doing rallies without mask and at that point of time there is no virus arey sir jrf age criteria apne hi set kra hai,csir:EN net:EN notification:EN abh:HI notification:EN aayga:HI abh:HI examination:EN hoga:HI but:EN exam:EN ke:HI time:EN virus:EN yaad:HI aata:HI hai:HI but:EN the:EN same:EN politicians:EN doing:EN rallies:EN without:EN mask:EN and:EN at:EN that:EN point:EN of:EN time:EN there:EN is:EN no:EN virus:EN arey:HI sir:HI jrf:HI age:EN criteria:EN apne:HI hi:HI set:EN kra:HI hai:HI,politicians,doing rallies without mask and at that point of time there is no virus,0.15,0.8
143,csir net notification abh notification aayga abh examination hoga but exam ke time virus yaad aata hai but the same politicians doing rallies without mask and at that point of time there is no virus arey sir jrf age criteria apne hi set kra hai,csir:EN net:EN notification:EN abh:HI notification:EN aayga:HI abh:HI examination:EN hoga:HI but:EN exam:EN ke:HI time:EN virus:EN yaad:HI aata:HI hai:HI but:EN the:EN same:EN politicians:EN doing:EN rallies:EN without:EN mask:EN and:EN at:EN that:EN point:EN of:EN time:EN there:EN is:EN no:EN virus:EN arey:HI sir:HI jrf:HI age:EN criteria:EN apne:HI hi:HI set:EN kra:HI hai:HI,notification,abh notification aayga,0.552,0.43
339,m 24 tum jaise mere bhai ho bhi nahi sakte raam ka name lekr lymching krte ho genocide ki planning karte ho ab lynching mat krwa dena apne bhakt sathiyo ke sath raam raam chillakr tum or tumhare jaise na izzat dena jante na izzat deserve krte,m:EN 24:EN tum:HI jaise:HI mere:HI bhai:HI ho:HI bhi:HI nahi:HI sakte:HI raam:HI ka:HI name:EN lekr:HI lymching:HI krte:HI ho:HI genocide:EN ki:HI planning:EN karte:HI ho:HI ab:HI lynching:EN mat:HI krwa:HI dena:HI apne:HI bhakt:HI sathiyo:HI ke:HI sath:HI raam:HI raam:HI chillakr:HI tum:HI or:EN tumhare:HI jaise:HI na:HI izzat:HI dena:HI jante:HI na:HI izzat:HI deserve:EN krte:HI,bhakt,lynching mat krwa dena apne bhakt sathiyo ke sath,0.174,0.71
422,sir apne bola th k sare vacancy jldi bhri jaygi police bharti k form kb s aare 7 year ho gy,sir:HI apne:HI bola:HI th:EN k:HI sare:HI vacancy:EN jldi:HI bhri:HI jaygi:HI police:EN bharti:HI k:HI form:EN kb:HI s:EN aare:HI 7:EN year:EN ho:HI gy:EN,bharti,kb s aare 7 year ho gy,0.08,0.8
456,sir mai private job krta hu bt income itna hi ho pata hai jis se ghar chal sake bt mai or jyada paisa kamana chahta hu taki apne sapno ko hakikat me badal saku apne desh ke liye olympic me gold medal jit saku pr koi rasta nhi mil rha,sir:HI mai:HI private:EN job:EN krta:HI hu:HI bt:HI income:EN itna:HI hi:HI ho:HI pata:HI hai:HI jis:HI se:HI ghar:HI chal:HI sake:HI bt:HI mai:HI or:EN jyada:HI paisa:HI kamana:HI chahta:HI hu:HI taki:HI apne:HI sapno:HI ko:HI hakikat:HI me:HI badal:HI saku:HI apne:HI desh:HI ke:HI liye:HI olympic:EN me:HI gold:EN medal:EN jit:HI saku:HI pr:EN koi:HI rasta:HI nhi:HI mil:HI rha:HI,income,itna hi ho pata hai jis se ghar chal sake,0.531,0.492
117,1 i am i ve really supporting friends and cousin bas wo bechare fikar na karein islie sad thoughts fekne yahan ati 2 tauba tauba koi dhang ka kam kar lijiye dosto ko itna affection diya hota apne to aaj mere secret msg me ake apni tanhai ka shor nahi macha rhe hote,1:EN i:EN am:EN i:EN ve:HI really:EN supporting:EN friends:EN and:EN cousin:EN bas:HI wo:HI bechare:HI fikar:HI na:HI karein:HI islie:HI sad:EN thoughts:EN fekne:HI yahan:HI ati:HI 2:EN tauba:HI tauba:HI koi:HI dhang:HI ka:HI kam:HI kar:HI lijiye:HI dosto:HI ko:HI itna:HI affection:EN diya:HI hota:HI apne:HI to:HI aaj:HI mere:HI secret:EN msg:HI me:HI ake:HI apni:HI tanhai:HI ka:HI shor:HI nahi:HI macha:HI rhe:HI hote:HI,friends,supporting friends,0.716,0.45
430,my cheeks i i haven t stopped smiling sksnjsjsmdkdndjdkkdkdkdkdk aaaaaaaaa he was going to kiss her ksskksk and the way she so comfortably leans over him wo aaram se apne bande pe gadi thi aur kaku bhi hogya ab bas agmb tpm apl ggb,my:EN cheeks:EN i:EN i:EN haven:EN t:EN stopped:EN smiling:EN sksnjsjsmdkdndjdkkdkdkdkdk:HI aaaaaaaaa:HI he:HI was:EN going:EN to:EN kiss:EN her:EN ksskksk:HI and:EN the:EN way:EN she:EN so:EN comfortably:EN leans:EN over:EN him:EN wo:HI aaram:HI se:HI apne:HI bande:HI pe:HI gadi:HI thi:HI aur:HI kaku:EN bhi:HI hogya:HI ab:HI bas:HI agmb:HI tpm:EN apl:EN ggb:HI,scene,the way she so comfortably leans over him wo aaram se apne bande pe gadi thi,0.75,0.59
424,hitler nahi hai ya adarnie tejpratap sabb galat nahi bol rahe ve dono bhai anti forward venomous thought ke poshak hai aur apne duty ka nirvahan kar rahe hai,hitler:EN nahi:HI hai:HI ya:HI adarnie:HI tejpratap:HI sabb:HI galat:HI nahi:HI bol:HI rahe:HI ve:HI dono:HI bhai:HI anti:EN forward:EN venomous:EN thought:EN ke:HI poshak:HI hai:HI aur:HI apne:HI duty:EN ka:HI nirvahan:HI kar:HI rahe:HI hai:HI,tejpratap,anti forward venomous thought ke poshak hai aur apne duty ka nirvahan kar rahe hai,0.376,0.606
361,mishra chewingum padh to le kya likha hai tum lynching genocide enjoy krte ho karlo pr ganga yamuna se apne logo ki laashe uthalo phle,mishra:HI chewingum:EN padh:HI to:EN le:HI kya:HI likha:HI hai:HI tum:HI lynching:EN genocide:EN enjoy:EN krte:HI ho:HI karlo:HI pr:EN ganga:HI yamuna:HI se:HI apne:HI logo:EN ki:HI laashe:HI uthalo:HI phle:HI,mishra,chewingum padh to le kya likha hai,0.15,0.75
220,neki insan m aib nh neki talash kro q k allah bhi apne bando n k beshumar gunnaho ko maaf kar k ek neki dekhta h,neki:HI insan:HI m:EN aib:EN nh:EN neki:HI talash:HI kro:HI q:EN k:HI allah:HI bhi:HI apne:HI bando:HI n:EN k:HI beshumar:HI gunnaho:HI ko:HI maaf:HI kar:HI k:HI ek:HI neki:HI dekhta:HI h:EN,allah,beshumar gunnaho ko maaf kar k ek neki dekhta h,0.95,0.4
197,madhypradesh gdp per capita mai 27th rank par h apne bhai or madhypradesh k tatha kathit mama dhyan de trillion dollars ka state h agar state gdp or per capita nhi sudhar sakate to 18 saal se kiya kya,madhypradesh:HI gdp:EN per:EN capita:EN mai:HI 27th:EN rank:EN par:HI h:EN apne:HI bhai:HI or:EN madhypradesh:HI k:HI tatha:HI kathit:HI mama:EN dhyan:HI de:HI trillion:EN dollars:EN ka:HI state:EN h:EN agar:HI state:EN gdp:EN or:EN per:HI capita:EN nhi:HI sudhar:HI sakate:HI to:EN 18:EN saal:HI se:HI kiya:HI kya:HI,18 saal,kiya kya,0.12,0.8
594,mla johar dada apse request hai is latter ki tarah aap bhi apne latter ped pe likh ke cm sab se avgat karane ki kirpa kare,mla:EN johar:HI dada:HI apse:HI request:EN hai:HI is:HI latter:EN ki:HI tarah:HI aap:HI bhi:HI apne:HI latter:EN ped:HI pe:HI likh:HI ke:HI cm:EN sab:HI se:HI avgat:HI karane:HI ki:HI kirpa:HI kare:HI,cm,avgat karane ki kirpa kare,0.6,0.35
571,bhai apne mere gm tweet pe reply nai kiya inquiry hai apki vc ao randi ke bache,bhai:HI apne:HI mere:HI gm:EN tweet:EN pe:HI reply:EN nai:HI kiya:HI inquiry:EN hai:HI apki:HI vc:EN ao:HI randi:EN ke:HI bache:HI,reply,nai kiya,0.15,0.75
197,madhypradesh gdp per capita mai 27th rank par h apne bhai or madhypradesh k tatha kathit mama dhyan de trillion dollars ka state h agar state gdp or per capita nhi sudhar sakate to 18 saal se kiya kya,madhypradesh:HI gdp:EN per:EN capita:EN mai:HI 27th:EN rank:EN par:HI h:EN apne:HI bhai:HI or:EN madhypradesh:HI k:HI tatha:HI kathit:HI mama:EN dhyan:HI de:HI trillion:EN dollars:EN ka:HI state:EN h:EN agar:HI state:EN gdp:EN or:EN per:HI capita:EN nhi:HI sudhar:HI sakate:HI to:EN 18:EN saal:HI se:HI kiya:HI kya:HI,gdp per capita,27th rank par h,0.386,0.463
258,who has seen god satguru rampal ji maharaj apne a aadhyatmik gyan se sabhi dharm granth kaun se praman kar rahe hain purn parmatma kabir dev hai jinhone 6 din mein srishti rachi aur ham sabhi ko banaa adhik jankari ke liye padhaai gyan ganga pustak,who:EN has:EN seen:EN god:EN satguru:HI rampal:HI ji:HI maharaj:HI apne:HI a:EN aadhyatmik:HI gyan:HI se:HI sabhi:HI dharm:HI granth:EN kaun:HI se:HI praman:HI kar:HI rahe:HI hain:HI purn:HI parmatma:EN kabir:HI dev:HI hai:HI jinhone:HI 6:EN din:HI mein:HI srishti:HI rachi:HI aur:HI ham:HI sabhi:HI ko:HI banaa:HI adhik:HI jankari:HI ke:HI liye:HI padhaai:HI gyan:HI ganga:HI pustak:HI,gyan,aadhyatmik gyan se sabhi dharm granth kaun se praman kar rahe hain,0.85,0.6
35,ahaan to ishqi jaise main tumare iss ring ko apne pass rakha main tumhe bhi apne pass save rakhna chata hoon tumhe protect karna chata hoon we want ipzn2,ahaan:HI to:EN ishqi:HI jaise:HI main:HI tumare:HI iss:HI ring:EN ko:HI apne:HI pass:EN rakha:HI main:HI tumhe:HI bhi:HI apne:HI pass:EN save:EN rakhna:HI chata:HI hoon:HI tumhe:HI protect:EN karna:HI chata:HI hoon:HI we:EN want:EN ipzn2:HI,ipzn2,we want,0.726,0.713
509,sir app hokomat se apne leye financial support ka motaleba kare,sir:HI app:EN hokomat:HI se:HI apne:HI leye:HI financial:EN support:EN ka:HI motaleba:HI kare:HI,financial support,hokomat से apne leye ... ka motaleba kare,0.5,0.55
389,pehle 11 ko aata tha apne time p,pehle:HI 11:EN ko:HI aata:HI tha:HI apne:HI time:EN p:EN,pehle 11,aata tha apne time p,0.577,0.294
341,jo apne post ya bio m likhte h love me or hate btw not change me kyu ki tm beshram the beshram ho or beshram hi rhoge be b cd,jo:HI apne:HI post:EN ya:HI bio:EN m:EN likhte:HI h:EN love:EN me:EN or:EN hate:EN btw:EN not:EN change:EN me:HI kyu:HI ki:HI tm:EN beshram:HI the:EN beshram:HI ho:HI or:EN beshram:HI hi:HI rhoge:HI be:EN b:EN cd:EN,post,jo apne post ya bio m likhte h love me or hate btw not change me,0.15,0.75
28,sid sidhearts ke pass itna time nhi h hm apne ideal me busy h but hote to itna sa markar insta pr rone ke layk nhi chodhte,sid:EN sidhearts:HI ke:HI pass:EN itna:HI time:EN nhi:HI h:EN hm:HI apne:HI ideal:EN me:HI busy:EN h:EN but:EN hote:HI to:HI itna:HI sa:HI markar:HI insta:EN pr:EN rone:HI ke:HI layk:HI nhi:HI chodhte:HI,sid sidhearts,itna time nhi h,0.502,0.394
175,ase kuch nhi hoga bhaiyo jaipur cmo offic ke bahar dharna dena hoga nhi to sal bhi khrab reet se bahar to carrier bhi kharab time bhi khrab apne dosto ko ikhata kro 12agust jaipur chalo sarkar kan me rui dale bethi hai help bed students be cancel bed bstc internship,ase:HI kuch:HI nhi:HI hoga:HI bhaiyo:HI jaipur:HI cmo:HI offic:EN ke:HI bahar:HI dharna:HI dena:HI hoga:HI nhi:HI to:HI sal:HI bhi:HI khrab:HI reet:HI se:HI bahar:HI to:EN carrier:EN bhi:HI kharab:HI time:EN bhi:HI khrab:HI apne:HI dosto:HI ko:HI ikhata:HI kro:HI 12agust:HI jaipur:HI chalo:HI sarkar:HI kan:HI me:HI rui:EN dale:HI bethi:HI hai:HI help:EN bed:EN students:EN be:EN cancel:EN bed:EN bstc:HI internship:EN,carrier,carrier bhi kharab,0.292,0.719
486,besharmi ka best example tu hi hai behen tumlog likes ke liye apne maa baap tak ko bech doge,besharmi:HI ka:HI best:EN example:EN tu:HI hi:HI hai:HI behen:HI tumlog:HI likes:EN ke:HI liye:HI apne:HI maa:HI baap:HI tak:HI ko:HI bech:HI doge:HI,tu,besharmi ka best example tu hi hai,0.395,0.717
78,exam center par koi security nhi thi log apne hisab se system par baith rhe the or aapas me baat kar ke paper solve kar rhe the,exam:EN center:EN par:HI koi:HI security:EN nhi:HI thi:HI log:HI apne:HI hisab:HI se:HI system:EN par:HI baith:HI rhe:HI the:HI or:EN aapas:HI me:HI baat:HI kar:HI ke:HI paper:EN solve:EN kar:HI rhe:HI the:HI,system,apne hisab se system par baith rhe the,0.407,0.504
109,ab aap hashtag use nahi karoge apne tweet mei to chalega trend is over,ab:HI aap:HI hashtag:EN use:HI nahi:HI karoge:HI apne:HI tweet:EN mei:HI to:HI chalega:HI trend:EN is:EN over:EN,trend,is over,0.425,0.455
304,abe ghut ghut ke jeene se matlab ha ki apni aankho ke samne apne india culture ko gali apne dharma ko gali apni sabhayata ka uphas udaya jaye aur ye dekh kar bhi jawab na du to ghut ghut ke hi jeena hua ye khangress ne yahi kiya ha,abe:HI ghut:HI ghut:HI ke:HI jeene:HI se:HI matlab:HI ha:HI ki:HI apni:HI aankho:HI ke:HI samne:HI apne:HI india:EN culture:EN ko:HI gali:HI apne:HI dharma:HI ko:HI gali:HI apni:HI sabhayata:HI ka:HI uphas:HI udaya:HI jaye:HI aur:HI ye:HI dekh:HI kar:HI bhi:HI jawab:HI na:HI du:EN to:EN ghut:HI ghut:HI ke:HI hi:HI jeena:HI hua:HI ye:HI khangress:HI ne:HI yahi:HI kiya:HI ha:HI,sabhayata,apni sabhayata ka uphas udaya jaye,0.04,0.8
190,aman history ki kise padi h inhone apne fayde ke hisaab se pic share krdi sir ji buzurg h pension ka sahara b to chahiye islye lge rehte h dalali krne kya pta koi pad mil jaye,aman:HI history:EN ki:HI kise:HI padi:HI h:EN inhone:HI apne:HI fayde:HI ke:HI hisaab:HI se:HI pic:EN share:EN krdi:HI sir:HI ji:HI buzurg:HI h:EN pension:EN ka:HI sahara:EN b:EN to:EN chahiye:HI islye:HI lge:HI rehte:HI h:EN dalali:HI krne:HI kya:HI pta:HI koi:HI pad:HI mil:HI jaye:HI,pic,apne fayde ke hisaab se share krdi,0.15,0.7
182,ye to mai bhi kr lu apne alt ke sth isme kya naya hai be,ye:HI to:HI mai:HI bhi:HI kr:EN lu:HI apne:HI alt:EN ke:HI sth:EN isme:HI kya:HI naya:HI hai:HI be:EN,ye,mai bhi kr lu apne alt ke sth isme kya naya hai be,0.15,0.75
99,acha mtlb apne aankh se nahi dkha to hai hi nahi tune paida hote vkt dekha tha tera baap kon hai baaki isme bhi archeological survey ki kya jarurat h really,acha:HI mtlb:HI apne:HI aankh:HI se:HI nahi:HI dkha:HI to:HI hai:HI hi:HI nahi:HI tune:EN paida:HI hote:HI vkt:HI dekha:HI tha:HI tera:HI baap:HI kon:HI hai:HI baaki:HI isme:HI bhi:HI archeological:EN survey:EN ki:HI kya:HI jarurat:HI h:EN really:EN,baap,paida hote vkt dekha tha,0.4,0.7
315,all players should come together and tell to media about the struggle and truth of infrastructure and facilities they got while preparing for olympics credit lene sab aa gaye we all know gaon se nikle players sirf iss liye khelte taki apne desh aur apne gaon ke liye kuch kar sake,all:EN players:EN should:EN come:EN together:EN and:EN tell:EN to:EN media:EN about:EN the:EN struggle:EN and:EN truth:EN of:EN infrastructure:EN and:EN facilities:EN they:EN got:EN while:EN preparing:EN for:EN olympics:EN credit:EN lene:HI sab:HI aa:HI gaye:HI we:EN all:EN know:EN gaon:HI se:HI nikle:HI players:EN sirf:HI iss:HI liye:HI khelte:HI taki:HI apne:HI desh:HI aur:HI apne:HI gaon:HI ke:HI liye:HI kuch:HI kar:HI sake:HI,players,gaon se nikle players sirf iss liye khelte taki apne desh aur apne gaon ke liye kuch kar sake,0.67,0.587
491,jasminbhasin kya samjhayegi apne negative fans ko wo khud negativity amp jealousy ki dukan h that s why public ne use top10 se bahar kar diya jabki nikkitamboli abhi young h but kafi mature h hamesa nikkians ko positivity sikhati h is best but,jasminbhasin:HI kya:HI samjhayegi:HI apne:HI negative:EN fans:EN ko:HI wo:HI khud:HI negativity:EN amp:EN jealousy:EN ki:HI dukan:HI h:EN that:EN s:EN why:EN public:EN ne:HI use:HI top10:EN se:HI bahar:HI kar:HI diya:HI jabki:HI nikkitamboli:HI abhi:HI young:EN h:EN but:EN kafi:HI mature:EN h:EN hamesa:HI nikkians:HI ko:HI positivity:EN sikhati:HI h:EN is:EN best:EN but:EN,nikkitamboli,young h but kafi mature h hamesa nikkians ko positivity sikhati h is best,0.827,0.612
340,pipal hamare liye ek mamuli ped nahi pipal ka ped hamare liye devta k saman h aur bhala apne devta ko koi kaise kaat sakta h jai sri ram jai sanatan dharm,pipal:HI hamare:HI liye:HI ek:HI mamuli:HI ped:HI nahi:HI pipal:HI ka:HI ped:HI hamare:HI liye:HI devta:HI k:HI saman:HI h:EN aur:HI bhala:HI apne:HI devta:HI ko:HI koi:HI kaise:HI kaat:HI sakta:HI h:EN jai:HI sri:HI ram:EN jai:HI sanatan:HI dharm:HI,pipal,ek mamuli ped nahi,0.85,0.4
178,k3060 there s nothing like veg biryani it s veg pulao ye veggies ka apne aap ko kush karne ka tarika hai,k3060:HI there:EN s:EN nothing:EN like:EN veg:EN biryani:HI it:EN s:EN veg:EN pulao:HI ye:HI veggies:EN ka:HI apne:HI aap:HI ko:HI kush:HI karne:HI ka:HI tarika:HI hai:HI,veg biryani,there s nothing like veg biryani it s veg pulao,0.2,0.65
585,aap apni nazron ki fikr karo uss k parday ki fikr uss pe chorro sb apne apne amaal k zimedar hain hisaab kitab allah ka kaam hai aap ka ya mera nahi aur dilon ka haal b sirf allah janta hai apko munkir nakeer kisi ne nahi rakha hua k dusron ka swab o jaza ginte raho beth k,aap:HI apni:HI nazron:HI ki:HI fikr:HI karo:HI uss:HI k:HI parday:HI ki:HI fikr:HI uss:HI pe:HI chorro:HI sb:EN apne:HI apne:HI amaal:HI k:HI zimedar:HI hain:HI hisaab:HI kitab:HI allah:HI ka:HI kaam:HI hai:HI aap:HI ka:HI ya:HI mera:HI nahi:HI aur:HI dilon:HI ka:HI haal:HI b:EN sirf:HI allah:HI janta:HI hai:HI apko:HI munkir:HI nakeer:HI kisi:HI ne:HI nahi:HI rakha:HI hua:HI k:HI dusron:HI ka:HI swab:EN o:EN jaza:HI ginte:HI raho:HI beth:HI k:HI,dilon ka haal,dilon ka haal b sirf allah janta hai,0.65,0.25
352,30 aree mera naam trend kr tha tha it doesn t matter ki apne kittne tweet kite hai,30:EN aree:HI mera:HI naam:HI trend:EN kr:EN tha:HI tha:HI it:EN doesn:EN t:EN matter:EN ki:HI apne:HI kittne:HI tweet:EN kite:EN hai:HI,tweet,it doesn t matter ki apne kittne kite hai,0.441,0.414
172,rape karme ke expert jo ki bharat ke brahman hai wo puri duniya ko apne jaisa hi samjhte hai tum saalo rapist kudey chunne wale baccho tak ka rape kar diya,rape:EN karme:HI ke:HI expert:EN jo:HI ki:HI bharat:HI ke:HI brahman:HI hai:HI wo:HI puri:HI duniya:HI ko:HI apne:HI jaisa:HI hi:HI samjhte:HI hai:HI tum:HI saalo:HI rapist:EN kudey:HI chunne:HI wale:HI baccho:HI tak:HI ka:HI rape:EN kar:HI diya:HI,brahman,rape karme ke expert jo ki bharat ke brahman hai,0.21,0.826
365,sir apne mask nhi phna h goldmedal neerajchopra,sir:HI apne:HI mask:EN nhi:HI phna:HI h:EN goldmedal:EN neerajchopra:HI,mask,apne mask nhi phna h,0.43,0.47
94,didi saboot kaha hai palghar main to video footage hai uska kaun sa justice dila dia apne,didi:HI saboot:HI kaha:HI hai:HI palghar:HI main:HI to:EN video:EN footage:EN hai:HI uska:HI kaun:HI sa:HI justice:EN dila:HI dia:EN apne:HI,justice,kaun sa justice dila dia apne,0.15,0.8
374,just abhi kl k opinion drame k darshan kr k ayi i understand ki sbki apne opinions or views ho skte h bt un views ko hme srf reel life tk hi rkhna chahiye what s the logic of commenting on the actors real life fansdemandsaakks2 shauryaauranokhikikahani,just:EN abhi:HI kl:EN k:HI opinion:EN drame:EN k:HI darshan:HI kr:EN k:HI ayi:HI i:EN understand:EN ki:HI sbki:HI apne:HI opinions:EN or:EN views:EN ho:HI skte:HI h:EN bt:HI un:HI views:EN ko:HI hme:HI srf:EN reel:EN life:EN tk:HI hi:HI rkhna:HI chahiye:HI what:EN s:EN the:EN logic:EN of:EN commenting:EN on:EN the:EN actors:EN real:EN life:EN fansdemandsaakks2:HI shauryaauranokhikikahani:HI,kahaani,shauryaauranokhikikahani,0.5,0.2
443,wha bhi police aur forces ka kaam h aap apne baccho ko bhej sakte ho aisi chizo main ha ya na main jawab dedo,wha:HI bhi:HI police:EN aur:HI forces:EN ka:HI kaam:HI h:EN aap:HI apne:HI baccho:HI ko:HI bhej:HI sakte:HI ho:HI aisi:HI chizo:HI main:HI ha:HI ya:HI na:HI main:HI jawab:HI dedo:HI,forces,police aur forces ka kaam h aap apne baccho ko bhej sakte ho,0.502,0.564
513,khan apne mulk ko pahle dakho baki bad me sochna khane ko roti nahi nikla kasmir lane,khan:EN apne:HI mulk:HI ko:HI pahle:HI dakho:HI baki:HI bad:EN me:HI sochna:HI khane:HI ko:HI roti:HI nahi:HI nikla:HI kasmir:EN lane:EN,roti,khane ko roti nahi,0.1,0.65
210,uditraj pahle apne gyan se ye nirnaya toh le le ki coach jarman hi tha ya indian,uditraj:HI pahle:HI apne:HI gyan:HI se:HI ye:HI nirnaya:EN toh:HI le:HI le:HI ki:HI coach:EN jarman:EN hi:HI tha:HI ya:HI indian:EN,coach,jarman hi tha ya indian,0.642,0.598
